,index,Unnamed: 0,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,ratecode_id,store_and_fwd_flag,pu_loc_id,do_loc_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,month,day,trip_duration,duration_minutes,pickup_dropoff,mean_distance,mean_duration,rush_hour
233,10302,43431843,1,2017-05-15 08:11:34,2017-05-15 09:03:16,1,28.2,2,N,90,132,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,May,Monday,0 days 00:51:42,51.7,90 132,22.61,46.05,1
234,10365,27128848,1,2017-04-02 12:15:10,2017-04-02 13:02:36,1,17.7,2,Y,48,132,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,April,Sunday,0 days 00:47:26,47.43333333333333,48 132,17.69,46.705555555555556,0
235,10390,85497137,2,2017-10-11 11:24:53,2017-10-11 12:03:15,2,16.26,2,N,100,132,1,52.0,0.0,0.5,14.64,5.76,0.3,73.2,October,Wednesday,0 days 00:38:22,38.36666666666667,100 132,17.2175,35.22083333333333,0
236,10433,82471328,2,2017-10-01 10:09:23,2017-10-01 10:50:25,1,17.56,2,N,132,161,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,October,Sunday,0 days 00:41:02,41.03333333333333,132 161,18.601666666666667,46.481944444444444,0
237,10512,72078567,1,2017-08-26 18:56:40,2017-08-26 19:30:18,1,18.5,2,N,263,132,1,52.0,0.0,0.5,12.0,5.76,0.3,70.56,August,Saturday,0 days 00:33:38,33.63333333333333,263 132,19.095,36.016666666666666,0
238,10521,22109200,2,2017-03-17 19:21:27,2017-03-17 20:09:21,1,19.32,2,N,141,132,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,March,Friday,0 days 00:47:54,47.9,141 132,19.41,62.258333333333326,1
239,10532,45806119,1,2017-05-28 14:15:21,2017-05-28 15:11:37,1,18.8,2,N,161,132,1,52.0,0.0,0.5,10.0,0.0,0.3,62.8,May,Sunday,0 days 00:56:16,56.266666666666666,161 132,17.1625,56.55,0
224,9980,56131491,2,2017-06-10 10:56:37,2017-06-10 11:53:14,1,18.97,2,N,132,50,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,June,Saturday,0 days 00:56:37,56.61666666666667,132 50,18.735,50.141666666666666,0
225,9992,24746671,1,2017-03-24 22:26:01,2017-03-24 22:51:46,1,18.8,2,N,132,263,1,52.0,0.0,0.5,5.44,5.76,0.3,64.0,March,Friday,0 days 00:25:45,25.75,132 263,19.21,39.97666666666667,0
226,10013,75789534,2,2017-09-09 15:33:39,2017-09-09 16:25:35,1,18.79,2,N,264,264,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,September,Saturday,0 days 00:51:56,51.93333333333333,264 264,3.1791512915129148,15.577552275522754,0
227,10032,108742271,2,2017-12-22 19:15:06,2017-12-22 20:02:13,2,22.09,2,N,13,132,1,52.0,4.5,0.5,7.0,5.76,0.3,70.06,December,Friday,0 days 00:47:07,47.11666666666667,13 132,24.505,53.81666666666666,1
228,10038,85384189,2,2017-10-10 23:54:50,2017-10-11 00:18:38,1,17.07,2,N,132,170,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,October,Tuesday,0 days 00:23:48,23.8,132 170,17.203,37.11333333333333,0
229,10044,2923416,2,2017-01-11 17:31:08,2017-01-11 18:30:26,2,16.27,2,N,107,132,1,52.0,4.5,0.5,10.0,5.54,0.3,72.84,January,Wednesday,0 days 00:59:18,59.3,107 132,16.755,50.75416666666666,1
230,10123,44270624,2,2017-05-23 14:41:15,2017-05-23 15:17:08,1,8.53,2,N,170,138,1,52.0,0.0,0.5,12.0,5.76,0.3,70.56,May,Tuesday,0 days 00:35:53,35.88333333333333,170 138,9.419230769230769,25.17948717948718,0
231,10175,74975103,2,2017-09-07 06:05:22,2017-09-07 06:49:22,1,18.55,2,N,132,230,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,September,Thursday,0 days 00:44:00,44.0,132 230,18.5712,59.59533333333333,1
280,12585,99876921,1,2017-11-25 18:36:43,2017-11-25 19:13:03,1,17.6,2,N,132,148,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,November,Saturday,0 days 00:36:20,36.333333333333336,132 148,17.994285714285716,46.34047619047619,0
281,12611,59588342,2,2017-07-13 11:34:27,2017-07-13 12:44:15,5,18.44,2,N,132,48,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,July,Thursday,0 days 01:09:48,69.8,132 48,18.761904761904763,58.24444444444444,0
282,12614,15230231,2,2017-02-25 17:06:15,2017-02-25 17:58:55,1,22.8,2,N,132,164,1,52.0,0.0,0.5,5.0,5.54,0.3,63.34,February,Saturday,0 days 00:52:40,52.666666666666664,132 164,18.7575,59.56041666666667,0
283,12662,34814036,2,2017-04-27 05:57:36,2017-04-27 06:26:06,1,19.51,2,N,236,132,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,April,Thursday,0 days 00:28:30,28.5,236 132,19.21166666666667,40.49444444444444,0
284,12811,40842034,1,2017-05-20 01:30:01,2017-05-20 01:58:57,1,18.1,2,N,132,113,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,May,Saturday,0 days 00:28:56,28.933333333333334,132 113,18.302,40.70666666666666,0
285,12833,93446721,1,2017-11-04 19:28:33,2017-11-04 19:28:40,1,1.9,2,N,132,132,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,November,Saturday,0 days 00:00:07,0.11666666666666667,132 132,3.848235294117647,4.954901960784314,0
286,12869,86801431,2,2017-10-15 07:04:13,2017-10-15 07:37:15,2,19.34,2,N,238,132,1,52.0,0.0,0.5,8.78,5.76,0.3,67.34,October,Sunday,0 days 00:33:02,33.03333333333333,238 132,19.47,53.86111111111111,0
287,12950,27709861,1,2017-04-04 10:26:23,2017-04-04 10:52:55,1,16.7,2,N,148,132,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,April,Tuesday,0 days 00:26:32,26.533333333333335,148 132,16.7,26.533333333333335,0
272,12052,19410385,1,2017-03-08 07:57:49,2017-03-08 08:59:26,1,20.4,2,N,239,132,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,March,Wednesday,0 days 01:01:37,61.61666666666667,239 132,19.795,50.5625,1
273,12236,38429762,1,2017-05-06 00:35:44,2017-05-06 01:16:40,1,19.0,2,N,132,230,1,52.0,0.0,0.5,0.0,0.0,0.3,52.8,May,Saturday,0 days 00:40:56,40.93333333333333,132 230,18.5712,59.59533333333333,0
274,12258,22136484,2,2017-03-17 20:35:41,2017-03-17 21:13:25,1,17.03,2,N,132,137,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,March,Friday,0 days 00:37:44,37.733333333333334,132 137,16.720000000000002,29.200000000000003,0
275,12321,31552668,1,2017-04-18 08:22:54,2017-04-18 09:15:35,1,19.3,2,N,132,236,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,April,Tuesday,0 days 00:52:41,52.68333333333333,132 236,19.491666666666667,50.24722222222223,1
276,12354,56719111,2,2017-07-02 08:25:19,2017-07-02 08:56:33,1,19.55,2,N,132,151,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,July,Sunday,0 days 00:31:14,31.233333333333334,132 151,19.834,48.53333333333334,0
277,12388,57083271,2,2017-07-04 01:23:18,2017-07-04 01:46:13,1,16.49,2,N,132,233,1,52.0,0.0,0.5,14.64,5.76,0.3,73.2,July,Tuesday,0 days 00:22:55,22.916666666666668,132 233,17.86,43.57666666666667,0
278,12422,56830698,1,2017-07-02 19:51:45,2017-07-02 20:32:27,1,16.1,2,N,132,229,3,52.0,0.0,0.5,0.0,0.0,0.3,52.8,July,Sunday,0 days 00:40:42,40.7,132 229,18.49,47.61388888888889,0
279,12583,70495259,1,2017-08-20 20:13:43,2017-08-20 20:57:40,1,19.9,2,N,132,244,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,August,Sunday,0 days 00:43:57,43.95,132 244,19.9,43.95,0
264,11791,30435189,1,2017-04-14 19:08:37,2017-04-14 19:39:44,2,17.1,2,N,79,132,1,52.0,4.5,0.5,6.0,5.76,0.3,69.06,April,Friday,0 days 00:31:07,31.116666666666667,79 132,16.9675,47.020833333333336,1
265,11809,55905437,2,2017-06-09 05:27:32,2017-06-09 05:53:03,5,15.27,2,N,164,132,1,52.0,0.0,0.5,9.5,5.76,0.3,68.06,June,Friday,0 days 00:25:31,25.516666666666666,164 132,16.44333333333333,39.916666666666664,0
266,11817,104883628,1,2017-12-11 10:30:57,2017-12-11 11:20:14,2,9.6,2,N,93,48,2,52.0,0.0,0.5,0.0,8.0,0.3,60.8,December,Monday,0 days 00:49:17,49.28333333333333,93 48,9.6,49.28333333333333,0
267,11896,7683516,1,2017-02-02 16:07:52,2017-02-02 17:21:04,1,17.8,2,N,68,132,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,February,Thursday,0 days 01:13:12,73.2,68 132,18.785,58.03333333333333,1
268,11902,72398643,2,2017-08-28 03:44:41,2017-08-28 04:13:35,2,19.45,2,N,142,132,1,52.0,0.0,0.5,20.0,5.76,0.3,78.56,August,Monday,0 days 00:28:54,28.9,142 132,20.77,48.949999999999996,0
269,11963,111672831,1,2017-01-16 16:05:26,2017-01-16 17:03:33,1,18.7,2,N,132,211,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,January,Monday,0 days 00:58:07,58.11666666666667,132 211,18.91,45.61666666666667,1
270,12000,66735979,1,2017-08-07 01:58:16,2017-08-07 02:25:30,3,17.0,2,N,132,170,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,August,Monday,0 days 00:27:14,27.233333333333334,132 170,17.203,37.11333333333333,0
271,12023,74344265,2,2017-09-04 22:06:59,2017-09-04 22:34:44,2,12.61,2,N,93,87,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,September,Monday,0 days 00:27:45,27.75,93 87,12.61,27.75,0
256,11416,90037208,1,2017-10-25 14:46:58,2017-10-25 15:41:13,1,16.6,2,N,132,162,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,October,Wednesday,0 days 00:54:15,54.25,132 162,17.082857142857144,43.996428571428574,0
257,11469,64010293,2,2017-07-28 10:06:03,2017-07-28 10:39:21,1,16.82,2,N,132,162,1,52.0,0.0,0.5,5.0,5.76,0.3,63.56,July,Friday,0 days 00:33:18,33.3,132 162,17.082857142857144,43.996428571428574,0
258,11542,49407526,1,2017-06-09 15:25:48,2017-06-09 17:24:40,2,24.2,2,N,132,114,1,52.0,0.0,0.5,20.0,5.76,0.3,78.56,June,Friday,0 days 01:58:52,88.74999999999999,132 114,21.73,69.35833333333332,0
259,11583,38330406,1,2017-05-05 19:48:42,2017-05-05 20:21:08,2,19.4,2,N,132,262,1,52.0,4.5,0.5,12.6,5.76,0.3,75.66,May,Friday,0 days 00:32:26,32.43333333333333,132 262,19.165,49.93125,1
260,11623,88852550,2,2017-10-21 15:59:12,2017-10-21 16:53:03,1,22.64,2,N,233,132,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,October,Saturday,0 days 00:53:51,53.85,233 132,17.40888888888889,58.47962962962962,0
261,11673,24059634,2,2017-03-23 00:26:57,2017-03-23 00:57:14,2,21.72,2,N,132,13,1,52.0,0.0,0.5,14.64,5.76,0.3,73.2,March,Thursday,0 days 00:30:17,30.283333333333335,132 13,20.86,51.33888888888888,0
262,11680,61871649,1,2017-07-20 23:52:58,2017-07-21 00:22:11,2,17.1,2,N,132,161,3,52.0,0.0,0.5,0.0,5.76,0.3,58.56,July,Thursday,0 days 00:29:13,29.216666666666665,132 161,18.601666666666667,46.481944444444444,0
263,11788,12455890,2,2017-02-16 23:04:33,2017-02-16 23:38:35,2,17.57,2,N,79,132,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,February,Thursday,0 days 00:34:02,34.03333333333333,79 132,16.9675,47.020833333333336,0
312,13965,78424402,1,2017-09-17 21:35:31,2017-09-17 22:07:13,1,16.8,2,N,132,74,1,52.0,0.0,0.5,3.0,5.76,0.3,61.56,September,Sunday,0 days 00:31:42,31.7,132 74,17.25,37.3,0
313,13978,27381778,1,2017-04-03 09:56:57,2017-04-03 09:57:18,1,11.9,2,N,132,132,1,52.0,0.0,0.5,0.0,5.76,0.3,58.56,April,Monday,0 days 00:00:21,0.35,132 132,3.848235294117647,4.954901960784314,1
314,13983,27845938,1,2017-04-04 18:22:33,2017-04-04 19:00:04,1,17.4,2,N,132,162,1,52.0,4.5,0.5,12.6,5.76,0.3,75.66,April,Tuesday,0 days 00:37:31,37.516666666666666,132 162,17.082857142857144,43.996428571428574,1
315,14073,60537882,2,2017-07-16 15:51:20,2017-07-16 17:01:47,1,18.2,2,N,132,230,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,July,Sunday,0 days 01:10:27,70.45,132 230,18.5712,59.59533333333333,0
316,14092,52055411,2,2017-06-19 14:12:02,2017-06-19 15:02:42,2,16.73,2,N,161,132,1,52.0,0.0,0.5,0.0,5.76,0.3,58.56,June,Monday,0 days 00:50:40,50.666666666666664,161 132,17.1625,56.55,0
317,14150,28643013,1,2017-04-06 22:14:08,2017-04-06 23:03:51,3,19.7,2,N,132,262,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,April,Thursday,0 days 00:49:43,49.71666666666667,132 262,19.165,49.93125,0
318,14187,85483677,2,2017-10-11 10:40:40,2017-10-11 10:44:20,1,0.44,2,N,90,158,1,52.0,0.0,0.5,14.64,5.76,0.3,73.2,October,Wednesday,0 days 00:03:40,3.6666666666666665,90 158,0.9638461538461538,7.208974358974359,0
319,14229,78649138,2,2017-09-18 19:09:00,2017-09-18 19:59:44,1,17.65,2,N,132,230,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3,September,Monday,0 days 00:50:44,50.733333333333334,132 230,18.5712,59.59533333333333,1
304,13708,74217324,1,2017-09-04 12:21:03,2017-09-04 12:52:54,2,18.7,2,N,132,79,4,52.0,0.0,0.5,0.0,0.0,0.3,52.8,September,Monday,0 days 00:31:51,31.85,132 79,19.43166666666667,47.275,0
305,13711,24632358,1,2017-03-24 16:23:46,2017-03-24 17:40:23,1,19.5,2,N,141,132,1,52.0,4.5,0.5,15.75,5.76,0.3,78.81,March,Friday,0 days 01:16:37,76.61666666666666,141 132,19.41,62.258333333333326,1
306,13719,66158440,2,2017-08-04 19:32:44,2017-08-04 20:24:03,1,17.64,2,N,132,230,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06,August,Friday,0 days 00:51:19,51.31666666666667,132 230,18.5712,59.59533333333333,1
307,13763,41132908,2,2017-05-08 19:15:49,2017-05-08 19:54:05,1,19.14,2,N,132,24,1,52.0,4.5,0.5,12.61,5.76,0.3,75.67,May,Monday,0 days 00:38:16,38.266666666666666,132 24,19.14,38.266666666666666,1
308,13816,34236425,1,2017-04-25 14:47:58,2017-04-25 15:54:34,1,25.4,2,N,142,132,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,April,Tuesday,0 days 01:06:36,66.6,142 132,20.77,48.949999999999996,0
309,13864,112693325,2,2017-01-06 06:35:11,2017-01-06 07:21:15,1,16.75,2,N,132,162,1,52.0,0.0,0.5,7.5,5.54,0.3,65.84,January,Friday,0 days 00:46:04,46.06666666666667,132 162,17.082857142857144,43.996428571428574,1
310,13867,11812224,1,2017-02-15 08:05:52,2017-02-15 08:39:28,2,18.7,2,N,140,132,1,52.0,0.0,0.5,0.0,5.54,0.3,58.34,February,Wednesday,0 days 00:33:36,33.6,140 132,18.7,33.6,1
311,13947,103326168,1,2017-12-06 19:25:05,2017-12-06 20:08:25,4,18.6,2,N,264,264,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06,December,Wednesday,0 days 00:43:20,43.333333333333336,264 264,3.1791512915129148,15.577552275522754,1
296,13266,103598753,2,2017-12-07 15:26:25,2017-12-07 16:53:23,3,19.02,2,N,132,230,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,December,Thursday,0 days 01:26:58,86.96666666666667,132 230,18.5712,59.59533333333333,0
297,13352,102937480,2,2017-12-05 17:14:50,2017-12-05 18:24:00,2,17.1,2,N,132,186,1,52.0,4.5,0.5,12.61,5.76,0.3,75.67,December,Tuesday,0 days 01:09:10,69.16666666666667,132 186,18.375,56.43611111111111,1
298,13434,27940629,1,2017-04-04 23:00:02,2017-04-04 23:02:36,1,0.2,2,N,237,162,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,April,Tuesday,0 days 00:02:34,2.566666666666667,237 162,1.0392063492063492,8.184126984126985,0
299,13457,75829230,1,2017-09-09 18:23:40,2017-09-09 19:07:32,1,17.6,2,N,132,107,1,52.0,0.0,0.5,3.0,5.76,0.3,61.56,September,Saturday,0 days 00:43:52,43.86666666666667,132 107,17.561666666666667,50.455555555555556,0
300,13485,29739501,1,2017-04-09 23:41:30,2017-04-10 00:14:33,1,22.3,2,N,264,264,1,52.0,0.0,0.5,13.0,5.76,0.3,71.56,April,Sunday,0 days 00:33:03,33.05,264 264,3.1791512915129148,15.577552275522754,0
301,13499,88029022,1,2017-10-19 07:10:08,2017-10-19 08:32:39,1,20.4,2,N,132,79,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,October,Thursday,0 days 01:22:31,82.51666666666667,132 79,19.43166666666667,47.275,1
302,13601,19245718,2,2017-03-07 18:37:14,2017-03-07 19:27:27,1,17.41,2,N,170,132,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,March,Tuesday,0 days 00:50:13,50.21666666666667,170 132,16.095,43.40625,1
303,13623,38887114,1,2017-05-07 10:01:33,2017-05-07 10:31:13,1,19.5,2,N,236,132,1,52.0,0.0,0.5,10.0,5.76,0.3,68.56,May,Sunday,0 days 00:29:40,29.666666666666668,236 132,19.21166666666667,40.49444444444444,0
288,12984,83055965,1,2017-10-03 13:27:44,2017-10-03 14:16:35,1,20.5,2,N,132,237,1,52.0,0.0,0.5,2.0,5.76,0.3,60.56,October,Tuesday,0 days 00:48:51,48.85,132 237,19.540000000000003,56.47222222222223,0
289,13007,41869272,1,2017-05-10 20:18:32,2017-05-10 21:02:14,1,17.9,2,N,132,48,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,May,Wednesday,0 days 00:43:42,43.7,132 48,18.761904761904763,58.24444444444444,0
290,13018,4690048,1,2017-01-24 23:39:20,2017-01-25 00:05:33,1,17.4,2,N,132,161,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,January,Tuesday,0 days 00:26:13,26.216666666666665,132 161,18.601666666666667,46.481944444444444,0
291,13073,57044681,1,2017-07-03 21:31:30,2017-07-03 22:11:31,2,17.7,2,N,132,48,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,July,Monday,0 days 00:40:01,40.016666666666666,132 48,18.761904761904763,58.24444444444444,0
292,13098,75140284,2,2017-09-07 16:42:39,2017-09-07 17:42:38,1,17.57,2,N,132,107,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06,September,Thursday,0 days 00:59:59,59.983333333333334,132 107,17.561666666666667,50.455555555555556,1
293,13177,38719064,2,2017-05-06 20:30:39,2017-05-06 21:31:16,3,18.57,2,N,132,4,1,52.0,0.0,0.5,14.64,5.76,0.3,73.2,May,Saturday,0 days 01:00:37,60.61666666666667,132 4,18.59,57.05555555555555,0
294,13181,39601162,2,2017-05-16 18:42:09,2017-05-16 19:31:57,1,15.11,2,N,163,132,1,52.0,4.5,0.5,11.46,0.0,0.3,68.76,May,Tuesday,0 days 00:49:48,49.8,163 132,17.275833333333335,52.33611111111111,1
295,13197,80607673,2,2017-09-25 13:53:31,2017-09-25 14:50:33,1,18.17,2,N,132,230,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,September,Monday,0 days 00:57:02,57.03333333333333,132 230,18.5712,59.59533333333333,0
344,15025,94256173,1,2017-11-07 14:53:34,2017-11-07 15:41:31,1,15.3,2,N,170,132,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,November,Tuesday,0 days 00:47:57,47.95,170 132,16.095,43.40625,0
345,15087,70096299,1,2017-08-19 09:18:38,2017-08-19 10:02:18,1,18.5,2,N,132,50,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,August,Saturday,0 days 00:43:40,43.666666666666664,132 50,18.735,50.141666666666666,0
346,15109,103600393,1,2017-12-07 15:35:25,2017-12-07 16:40:30,1,14.2,2,N,164,132,1,52.0,0.0,0.5,20.0,5.76,0.3,78.56,December,Thursday,0 days 01:05:05,65.08333333333333,164 132,16.44333333333333,39.916666666666664,0
347,15147,26354888,2,2017-03-31 10:22:17,2017-03-31 11:06:50,1,17.38,2,N,230,132,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,March,Friday,0 days 00:44:33,44.55,230 132,18.14875,56.849999999999994,0
348,15148,88528056,1,2017-10-20 17:46:59,2017-10-20 18:56:56,2,16.6,2,N,264,264,1,52.0,4.5,0.5,12.6,5.76,0.3,75.66,October,Friday,0 days 01:09:57,69.95,264 264,3.1791512915129148,15.577552275522754,1
349,15171,31745256,2,2017-04-18 18:45:15,2017-04-18 19:21:15,2,18.08,2,N,132,144,1,52.0,4.5,0.5,14.32,0.0,0.3,71.62,April,Tuesday,0 days 00:36:00,36.0,132 144,18.537499999999998,37.0,1
350,15193,11784141,2,2017-02-15 06:10:43,2017-02-15 06:56:56,5,16.53,2,N,132,162,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,February,Wednesday,0 days 00:46:13,46.21666666666667,132 162,17.082857142857144,43.996428571428574,1
351,15194,30078123,2,2017-04-13 20:05:21,2017-04-13 21:02:55,1,18.78,2,N,132,125,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,April,Thursday,0 days 00:57:34,57.56666666666667,132 125,18.736666666666668,53.12222222222223,0
336,14736,76092147,1,2017-09-10 14:48:24,2017-09-10 16:11:11,1,19.8,2,N,132,48,1,52.0,0.0,0.5,13.0,0.0,0.3,65.8,September,Sunday,0 days 01:22:47,82.78333333333333,132 48,18.761904761904763,58.24444444444444,0
337,14816,46630636,2,2017-05-31 16:34:56,2017-05-31 17:27:35,1,18.47,2,N,132,148,1,52.0,4.5,0.5,11.46,0.0,0.3,68.76,May,Wednesday,0 days 00:52:39,52.65,132 148,17.994285714285716,46.34047619047619,1
338,14864,111695894,2,2017-01-16 17:31:49,2017-01-16 18:28:18,1,16.67,2,N,229,132,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,January,Monday,0 days 00:56:29,56.483333333333334,229 132,16.683333333333334,46.040740740740745,1
339,14868,10808321,2,2017-02-13 22:28:12,2017-02-13 22:58:34,3,18.92,2,N,132,87,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,February,Monday,0 days 00:30:22,30.366666666666667,132 87,19.96,50.68611111111111,0
340,14935,16928685,2,2017-03-01 17:22:07,2017-03-01 18:12:01,1,18.13,2,N,132,113,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,March,Wednesday,0 days 00:49:54,49.9,132 113,18.302,40.70666666666666,1
341,14940,45368726,1,2017-05-26 20:14:46,2017-05-26 20:52:10,4,17.2,2,N,170,132,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,May,Friday,0 days 00:37:24,37.4,170 132,16.095,43.40625,0
342,15004,80049293,2,2017-09-23 15:45:26,2017-09-23 16:03:39,1,3.45,2,N,48,145,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,September,Saturday,0 days 00:18:13,18.216666666666665,48 145,4.323333333333333,23.099999999999998,0
343,15014,88871412,1,2017-10-21 17:19:33,2017-10-21 18:27:15,1,17.5,2,N,132,170,1,52.0,0.0,0.5,12.0,5.76,0.3,70.56,October,Saturday,0 days 01:07:42,67.7,132 170,17.203,37.11333333333333,0
328,14465,45229315,1,2017-05-26 11:15:45,2017-05-26 12:04:06,4,20.0,2,N,239,132,1,52.0,0.0,0.5,12.44,5.76,0.3,71.0,May,Friday,0 days 00:48:21,48.35,239 132,19.795,50.5625,0
329,14471,95001979,2,2017-11-09 18:34:44,2017-11-09 19:35:05,1,19.17,2,N,132,68,2,52.0,4.5,0.5,0.0,8.4,0.3,65.7,November,Thursday,0 days 01:00:21,60.35,132 68,18.7975,52.545833333333334,1
330,14506,63415177,2,2017-07-26 13:59:59,2017-07-26 14:46:05,2,22.05,2,N,132,261,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,July,Wednesday,0 days 00:46:06,46.1,132 261,22.115000000000002,51.49375,0
331,14532,80353677,2,2017-09-24 14:00:12,2017-09-24 15:05:21,1,22.73,2,N,132,186,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,September,Sunday,0 days 01:05:09,65.15,132 186,18.375,56.43611111111111,0
332,14553,98530818,2,2017-11-20 14:35:46,2017-11-20 15:52:40,2,17.62,2,N,132,48,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,November,Monday,0 days 01:16:54,76.9,132 48,18.761904761904763,58.24444444444444,0
333,14615,90065488,1,2017-10-25 16:51:28,2017-10-25 17:48:45,1,17.9,2,N,132,107,1,52.0,4.5,0.5,15.75,5.76,0.3,78.81,October,Wednesday,0 days 00:57:17,57.28333333333333,132 107,17.561666666666667,50.455555555555556,1
334,14618,10333002,2,2017-02-14 16:16:49,2017-02-14 17:28:59,1,15.73,2,N,231,132,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3,February,Tuesday,0 days 01:12:10,72.16666666666667,231 132,17.02,54.72916666666667,1
335,14704,109474580,1,2017-12-26 10:21:40,2017-12-26 10:59:48,2,17.9,2,N,132,186,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,December,Tuesday,0 days 00:38:08,38.13333333333333,132 186,18.375,56.43611111111111,0
320,14264,27246834,1,2017-04-02 19:11:46,2017-04-02 20:03:08,1,17.0,2,N,132,141,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35,April,Sunday,0 days 00:51:22,51.36666666666667,132 141,19.14,50.39722222222222,0
321,14312,96121347,2,2017-11-13 06:05:54,2017-11-13 06:45:05,1,18.21,2,N,43,132,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,November,Monday,0 days 00:39:11,39.18333333333333,43 132,18.6575,41.27916666666667,1
322,14314,24863599,1,2017-03-25 08:11:27,2017-03-25 08:49:10,1,22.1,2,N,132,142,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,March,Saturday,0 days 00:37:43,37.71666666666667,132 142,20.406666666666666,50.36666666666667,0
323,14340,97118918,1,2017-11-16 08:07:32,2017-11-16 08:54:53,3,16.9,2,N,170,132,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,November,Thursday,0 days 00:47:21,47.35,170 132,16.095,43.40625,1
324,14386,89926643,1,2017-10-25 08:19:20,2017-10-25 09:27:06,1,17.9,2,N,132,161,1,52.0,0.0,0.5,10.0,5.76,0.3,68.56,October,Wednesday,0 days 01:07:46,67.76666666666667,132 161,18.601666666666667,46.481944444444444,1
325,14406,40065736,2,2017-05-17 23:24:05,2017-05-17 23:57:45,1,18.7,2,N,132,163,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,May,Wednesday,0 days 00:33:40,33.666666666666664,132 163,19.229,52.94166666666666,0
326,14413,92435973,2,2017-11-01 21:30:09,2017-11-01 21:30:16,1,0.44,2,N,141,162,1,52.0,0.0,0.5,13.2,0.0,0.3,66.0,November,Wednesday,0 days 00:00:07,0.11666666666666667,141 162,1.142121212121212,8.622222222222222,0
327,14437,108541961,2,2017-12-22 06:11:35,2017-12-22 06:50:56,2,18.78,2,N,263,132,1,52.0,0.0,0.5,17.57,5.76,0.3,78.08,December,Friday,0 days 00:39:21,39.35,263 132,19.095,36.016666666666666,1
